ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort
8042,0,0,124,0,187,92,0,104,110,0.0,24.0,13.0,25.0,1,0,4.0,0,0
8043,1264,300,0,185,273,0,0,232,37,24.0,7.0,2.0,16.0,0,0,2.0,23721,37099644
8044,1214,0,283,113,643,91,1522,52,0,0.0,9.0,10.0,0.0,1,0,14.0,0,0
8045,0,479,181,69,156,0,0,0,55,15.0,0.0,0.0,20.0,1,0,7.0,14500,9570000
8046,0,12,56,134,0,9,0,0,256,8.0,12.0,4.0,27.0,2,0,21.0,4977,338436
8047,0,474,239,19,0,35,203,248,0,0.0,2.0,0.0,0.0,2,0,20.0,0,0
8048,851,292,67,172,0,248,380,90,0,0.0,14.0,9.0,20.0,1,0,16.0,10204,12346840
8049,270,0,0,97,107,0,0,123,9,12.0,4.0,1.0,0.0,1,0,14.0,0,0
8050,0,0,219,121,59,0,0,430,0,0.0,20.0,15.0,7.0,1,0,0.0,2004,438876
8051,2874,0,45,43,0,0,401,628,128,0.0,28.0,29.0,13.0,3,0,16.0,0,0
8052,41,0,267,196,349,157,981,334,59,21.0,19.0,23.0,11.0,1,0,0.0,1094,336952
8053,506,348,0,256,681,161,0,85,99,0.0,10.0,13.0,33.0,1,0,0.0,3018,2577372
8054,723,183,291,138,48,9,32,303,0,6.0,13.0,20.0,13.0,2,0,6.0,3072,3677184
8055,688,0,333,0,237,0,0,259,0,15.0,23.0,3.0,20.0,1,0,0.0,8060,8229260
8056,718,262,84,0,259,0,491,99,87,15.0,5.0,17.0,15.0,4,0,2.0,5670,6032880
8057,0,424,0,0,26,102,538,0,30,0.0,15.0,0.0,11.0,2,0,22.0,8833,3745192
8058,1517,0,129,155,322,0,697,144,0,22.0,17.0,10.0,33.0,2,0,9.0,3142,5171732
8059,0,517,191,0,34,165,0,0,0,12.0,2.0,8.0,22.0,3,0,9.0,0,0
8060,2197,1044,134,15,85,0,0,0,0,33.0,9.0,32.0,26.0,1,0,10.0,17122,57786750
8061,347,0,0,71,360,0,448,339,352,18.0,8.0,31.0,17.0,3,0,7.0,4089,1418883
8062,546,0,247,290,274,2,553,0,41,40.0,0.0,4.0,36.0,3,0,0.0,9098,7214714
8063,0,0,0,81,17,125,295,0,37,16.0,0.0,7.0,30.0,0,0,19.0,7521,0
8064,334,0,0,196,109,0,241,89,0,3.0,22.0,18.0,0.0,3,0,0.0,16664,5565776
8065,0,0,396,68,0,102,0,3,68,0.0,16.0,21.0,26.0,1,0,7.0,0,0
8066,1154,0,69,40,0,0,0,0,43,11.0,17.0,20.0,5.0,0,0,7.0,0,0
8067,1198,452,277,0,482,71,0,0,279,20.0,14.0,13.0,2.0,1,0,0.0,2836,5464972
8068,1231,0,315,107,295,100,1805,0,0,20.0,7.0,21.0,0.0,1,0,1.0,0,0
8069,1058,328,532,174,80,21,0,85,0,13.0,13.0,26.0,0.0,1,0,14.0,2262,4338516
8070,1333,908,0,117,19,0,0,0,40,0.0,0.0,8.0,34.0,2,0,0.0,18455,41357655
8071,0,919,205,159,301,54,1248,323,0,2.0,8.0,13.0,17.0,3,0,5.0,0,0
8072,667,833,136,154,381,103,644,0,0,22.0,0.0,3.0,16.0,1,0,16.0,0,0
8073,1946,0,310,76,0,94,0,524,71,17.0,0.0,26.0,24.0,2,0,0.0,7605,17156880
8074,0,206,256,2,163,78,0,97,0,6.0,19.0,23.0,0.0,1,0,24.0,12006,5546772
8075,0,1031,0,40,0,0,10,0,62,12.0,4.0,25.0,43.0,2,0,1.0,8800,9072800
8076,531,480,190,208,0,0,1919,450,191,0.0,9.0,17.0,43.0,1,0,0.0,17249,20716049
8077,1560,398,36,67,0,0,171,0,9,9.0,0.0,20.0,31.0,0,0,7.0,13804,27525176
8078,0,0,111,65,288,16,1566,80,256,4.0,12.0,16.0,17.0,1,0,4.0,5479,608169
8079,0,537,153,191,0,27,1141,0,0,8.0,0.0,3.0,8.0,1,0,5.0,12296,8484240
8080,1535,528,84,224,0,0,0,0,3,6.0,28.0,3.0,0.0,0,0,7.0,16431,35277357
8081,952,0,0,165,0,0,0,551,0,12.0,7.0,6.0,24.0,1,0,17.0,0,0
8082,454,956,265,197,84,0,914,246,0,0.0,8.0,18.0,4.0,1,0,0.0,9768,16361400
8083,3076,1082,376,0,0,57,863,426,0,5.0,0.0,18.0,24.0,2,0,8.0,6855,31080570
8084,1058,0,0,43,0,0,1809,482,51,5.0,7.0,16.0,0.0,2,0,11.0,1244,1316152
8085,2053,0,0,145,0,156,0,0,250,29.0,27.0,24.0,18.0,2,0,7.0,11486,23580758
8086,163,59,89,216,0,89,348,0,0,8.0,36.0,3.0,0.0,1,0,6.0,0,0
8087,0,185,0,78,0,168,1665,147,0,14.0,0.0,1.0,28.0,1,0,4.0,14081,2604985
8088,0,0,511,0,187,104,977,281,117,18.0,0.0,9.0,18.0,1,0,10.0,12590,6433490
8089,0,949,120,58,38,0,8,230,0,28.0,14.0,14.0,9.0,2,0,7.0,0,0
8090,400,437,44,0,485,0,724,0,181,2.0,3.0,14.0,0.0,2,0,12.0,0,0
8091,280,0,143,0,6,11,0,189,17,0.0,25.0,44.0,0.0,1,0,0.0,1480,626040
8092,1116,400,192,0,165,70,171,105,0,26.0,0.0,12.0,19.0,0,0,19.0,4082,6972056
8093,156,0,22,0,157,0,0,763,143,29.0,16.0,0.0,31.0,3,0,4.0,10240,1822720
8094,486,698,210,0,0,0,0,83,124,11.0,20.0,3.0,26.0,2,0,16.0,14812,20647928
8095,361,722,249,6,84,43,166,91,108,31.0,18.0,17.0,37.0,1,0,13.0,0,0
8096,764,0,210,323,0,0,1310,0,0,3.0,2.0,0.0,0.0,1,0,15.0,0,0
8097,1450,346,119,57,339,0,58,0,52,0.0,25.0,2.0,14.0,2,0,2.0,1704,3263160
8098,0,876,148,26,131,0,32,0,72,11.0,15.0,23.0,19.0,0,0,15.0,10177,10421248
8099,0,315,209,91,0,54,798,0,80,12.0,6.0,10.0,26.0,1,0,0.0,1799,942676
8100,1210,321,303,69,435,55,1500,0,14,5.0,21.0,9.0,17.0,1,0,0.0,4735,8683990
8101,946,0,0,4,0,50,0,433,0,15.0,14.0,0.0,13.0,2,0,6.0,3350,3169100
8102,0,0,182,149,316,0,762,0,261,6.0,0.0,3.0,19.0,2,0,8.0,3990,726180
8103,540,176,0,0,0,132,726,0,25,24.0,0.0,6.0,20.0,2,0,14.0,6946,4973336
8104,1856,262,307,86,97,0,0,245,0,5.0,2.0,16.0,19.0,0,0,6.0,0,0
8105,118,686,30,88,200,95,0,0,0,11.0,8.0,0.0,9.0,2,0,7.0,3829,3193386
8106,940,0,0,0,0,0,0,538,96,0.0,13.0,0.0,17.0,1,0,7.0,3015,2834100
8107,810,208,77,88,0,139,1144,0,222,7.0,0.0,14.0,17.0,2,0,21.0,10799,11824905
8108,0,99,0,163,2,0,0,70,144,4.0,8.0,11.0,19.0,2,0,9.0,545,53955
8109,160,259,0,120,106,18,0,0,109,18.0,0.0,34.0,4.0,1,0,7.0,8687,3639853
8110,1191,0,297,146,42,167,0,171,33,37.0,0.0,33.0,0.0,1,0,7.0,0,0
8111,351,539,0,153,343,107,564,260,96,32.0,0.0,0.0,3.0,1,0,13.0,0,0
8112,1415,551,0,83,401,0,0,0,0,3.0,1.0,54.0,9.0,3,0,19.0,9612,18897192
8113,680,0,0,76,246,93,10,313,119,34.0,9.0,0.0,2.0,2,0,6.0,0,0
8114,452,774,0,190,0,70,0,0,205,31.0,29.0,18.0,3.0,2,0,0.0,0,0
8115,1286,93,134,128,266,158,0,138,89,19.0,22.0,0.0,0.0,2,0,4.0,0,0
8116,601,0,183,101,0,0,0,52,0,14.0,31.0,19.0,12.0,2,0,0.0,16282,12765088
8117,959,0,376,0,0,52,811,0,0,16.0,13.0,35.0,9.0,2,0,8.0,6413,8561355
8118,226,357,0,0,251,0,605,41,0,15.0,40.0,8.0,23.0,3,0,17.0,3698,2155934
8119,576,795,529,84,0,1,531,0,32,25.0,2.0,14.0,17.0,2,0,8.0,0,0
8120,1239,0,162,0,0,40,1382,0,242,6.0,0.0,23.0,14.0,2,0,19.0,2666,3735066
8121,0,743,172,12,0,0,777,291,0,0.0,0.0,18.0,4.0,2,0,7.0,4796,4388340
8122,0,0,140,0,0,108,0,0,38,7.0,4.0,7.0,38.0,2,0,11.0,3574,500360
8123,0,894,182,96,255,26,1318,301,62,9.0,14.0,39.0,13.0,2,0,4.0,4030,4336280
8124,674,40,58,143,0,112,2111,80,4,4.0,30.0,16.0,27.0,2,0,18.0,3123,2410956
8125,0,0,210,174,363,214,1254,47,147,24.0,19.0,6.0,16.0,1,0,7.0,14389,3021690
8126,754,0,390,108,393,0,0,229,52,25.0,0.0,35.0,29.0,1,0,15.0,1701,1945944
8127,2433,0,382,9,4,0,664,502,0,17.0,18.0,0.0,22.0,1,0,0.0,0,0
8128,833,812,49,0,0,68,0,171,0,3.0,2.0,8.0,4.0,2,0,2.0,6368,10787392
8129,2077,319,337,25,0,0,0,355,0,9.0,25.0,0.0,19.0,1,0,2.0,3043,8316519
8130,151,313,361,308,18,161,251,16,112,21.0,0.0,0.0,24.0,0,0,0.0,5154,4252050
8131,0,204,144,164,451,0,500,391,0,6.0,0.0,12.0,21.0,1,0,3.0,12465,4337820
8132,537,634,540,0,306,103,919,191,0,1.0,20.0,4.0,16.0,2,0,2.0,4960,8486560
8133,568,0,253,114,304,76,525,77,0,0.0,6.0,13.0,0.0,1,0,3.0,8775,7204275
8134,770,727,0,155,106,0,488,395,0,0.0,2.0,11.0,35.0,1,0,1.0,0,0
8135,893,39,0,218,452,0,1029,103,0,2.0,0.0,5.0,0.0,2,0,8.0,8647,8059004
8136,0,0,349,2,0,89,0,0,1,22.0,34.0,18.0,15.0,1,0,7.0,0,0
8137,566,1137,58,277,243,51,709,437,15,8.0,24.0,5.0,4.0,0,0,10.0,3447,6070167
8138,602,304,312,139,255,0,8,155,137,15.0,23.0,9.0,14.0,1,0,17.0,0,0
8139,0,836,706,0,181,0,0,0,202,0.0,4.0,0.0,20.0,1,0,3.0,19155,29537010
8140,0,0,483,27,262,0,474,296,0,24.0,7.0,12.0,0.0,1,0,21.0,2529,1221507
8141,15,131,0,0,0,99,323,50,161,12.0,26.0,17.0,12.0,1,0,5.0,3933,574218
8142,0,435,306,40,555,52,0,77,49,17.0,1.0,6.0,12.0,1,0,18.0,0,0
8143,0,0,470,63,0,10,2179,0,35,0.0,13.0,27.0,0.0,2,0,11.0,7243,3404210
8144,0,577,61,0,310,0,0,63,59,1.0,38.0,30.0,0.0,2,0,0.0,0,0
8145,0,0,559,157,486,33,0,308,170,14.0,0.0,2.0,25.0,2,0,8.0,7946,4441814
8146,0,122,180,105,0,0,308,156,28,2.0,20.0,42.0,14.0,2,0,1.0,21074,6364348
8147,1323,0,46,54,236,100,663,330,136,7.0,8.0,20.0,15.0,1,0,15.0,0,0
8148,2589,559,199,306,70,0,0,124,158,24.0,15.0,23.0,7.0,1,0,13.0,0,0
8149,0,313,0,0,116,0,1802,79,56,10.0,20.0,9.0,9.0,2,0,11.0,0,0
8150,236,182,0,35,231,0,425,0,0,19.0,27.0,22.0,12.0,2,0,18.0,16387,6849766
8151,2452,265,4,0,0,6,865,180,187,12.0,0.0,15.0,0.0,1,0,10.0,5214,14187294
8152,1947,0,196,17,375,7,470,581,35,0.0,0.0,35.0,13.0,2,0,19.0,8982,19248426
8153,0,0,0,117,0,0,609,0,88,9.0,19.0,0.0,0.0,2,0,4.0,3156,0
8154,204,56,515,36,115,0,1452,0,112,23.0,28.0,12.0,18.0,3,0,7.0,5325,4126875
8155,0,0,502,9,17,45,185,0,44,6.0,29.0,0.0,11.0,2,0,6.0,9089,4562678
8156,1172,702,0,132,158,0,0,0,104,11.0,1.0,21.0,0.0,2,0,15.0,0,0
8157,689,1234,87,0,0,43,0,0,0,5.0,20.0,26.0,14.0,1,0,16.0,0,0
8158,33,352,329,95,0,62,707,195,0,11.0,30.0,11.0,21.0,0,0,9.0,0,0
8159,1134,370,169,111,0,0,530,576,0,0.0,5.0,0.0,1.0,1,0,20.0,5976,9997848
8160,0,148,0,298,95,41,235,140,0,3.0,13.0,16.0,2.0,0,0,19.0,12949,1916452
8161,342,659,279,116,272,0,0,96,0,15.0,0.0,9.0,0.0,1,0,13.0,1236,1582080
8162,333,250,0,70,298,35,837,0,163,10.0,8.0,0.0,2.0,1,0,18.0,0,0
8163,1286,901,0,40,0,0,960,484,0,33.0,6.0,0.0,2.0,4,0,11.0,27167,59414229
8164,1261,676,114,50,0,9,534,205,43,12.0,7.0,27.0,15.0,2,0,0.0,6340,13003340
8165,0,0,0,321,0,0,350,89,0,5.0,0.0,8.0,13.0,1,0,20.0,2204,0
8166,0,695,431,0,37,110,1263,0,0,2.0,10.0,0.0,26.0,1,0,0.0,11051,12443426
8167,1677,650,110,34,22,0,357,121,8,26.0,0.0,5.0,6.0,2,0,23.0,11447,27896339
8168,290,0,0,0,247,17,0,307,33,19.0,0.0,34.0,15.0,1,0,5.0,0,0
8169,0,515,375,35,351,174,0,410,102,27.0,6.0,26.0,28.0,1,0,13.0,0,0
8170,1839,0,134,0,375,0,181,0,0,31.0,30.0,0.0,0.0,2,0,23.0,14944,29484512
8171,1461,117,149,49,0,0,498,0,0,0.0,13.0,10.0,5.0,2,0,6.0,4067,7023709
8172,0,187,0,268,0,30,926,264,0,0.0,9.0,0.0,17.0,0,0,0.0,0,0
8173,1737,220,504,185,0,0,1064,321,234,0.0,2.0,6.0,14.0,1,0,14.0,0,0
8174,0,364,197,0,0,12,0,230,104,19.0,7.0,34.0,35.0,3,0,11.0,466,261426
8175,0,681,69,0,284,59,1318,4,0,15.0,0.0,27.0,4.0,1,0,12.0,10020,7515000
8176,0,102,27,70,54,107,311,86,0,12.0,23.0,23.0,5.0,1,0,2.0,6524,841596
8177,65,652,346,312,129,177,0,0,162,2.0,13.0,38.0,14.0,2,0,22.0,0,0
8178,0,842,22,109,296,0,1316,0,0,21.0,3.0,9.0,6.0,0,0,13.0,10023,8659872
8179,1281,290,229,0,164,0,1221,261,0,24.0,5.0,13.0,28.0,2,0,0.0,8355,15039000
8180,673,616,185,0,202,34,1774,233,79,0.0,0.0,1.0,10.0,1,0,0.0,8478,12496572
8181,209,771,166,0,311,76,786,500,0,26.0,9.0,34.0,5.0,2,0,10.0,8167,9359382
8182,0,95,0,15,63,24,0,655,0,17.0,25.0,5.0,40.0,1,0,9.0,0,0
8183,2326,104,58,0,551,141,203,54,0,17.0,1.0,18.0,33.0,1,0,9.0,0,0
8184,0,178,14,0,156,53,216,181,141,7.0,22.0,30.0,20.0,2,0,7.0,451,86592
8185,0,0,409,20,10,0,2021,0,362,0.0,10.0,9.0,13.0,1,0,16.0,5242,2143978
8186,559,59,108,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1,0,8.0,3286,2385636
8187,1278,0,44,0,128,46,0,657,34,13.0,1.0,34.0,1.0,0,0,21.0,13742,18166924
8188,41,171,142,150,0,0,595,393,0,16.0,42.0,33.0,0.0,2,0,10.0,0,0
8189,360,0,0,0,107,11,88,452,0,14.0,8.0,18.0,10.0,1,0,12.0,3474,1250640
8190,1398,0,592,89,178,0,1533,89,0,13.0,17.0,25.0,0.0,3,0,3.0,0,0
8191,0,897,0,0,92,0,913,0,220,19.0,19.0,13.0,35.0,1,0,10.0,0,0
8192,165,658,62,0,219,101,360,0,83,31.0,6.0,5.0,5.0,2,0,6.0,0,0
8193,853,0,0,0,206,106,0,79,105,17.0,27.0,13.0,2.0,1,0,5.0,0,0
8194,318,87,0,0,183,12,0,229,30,7.0,0.0,12.0,12.0,2,0,8.0,6248,2530440
8195,0,287,445,92,540,148,0,0,38,6.0,3.0,0.0,17.0,0,0,15.0,3202,2343864
8196,182,0,279,0,0,0,690,0,138,15.0,29.0,11.0,34.0,2,0,16.0,12556,5788316
8197,1115,0,45,0,0,174,1770,418,54,18.0,27.0,44.0,24.0,2,0,15.0,1647,1910520
8198,1028,608,0,265,463,51,1429,0,0,14.0,0.0,0.0,32.0,2,0,9.0,10584,17315424
8199,1550,0,89,101,0,0,708,0,11,15.0,5.0,25.0,5.0,2,0,17.0,9905,16234295
8200,104,333,382,2,0,0,1156,549,3,18.0,31.0,8.0,34.0,2,0,7.0,5831,4775589
8201,1350,384,268,0,0,106,0,381,109,16.0,9.0,5.0,21.0,1,0,12.0,3170,6346340
8202,0,718,207,0,177,0,476,963,151,7.0,6.0,39.0,7.0,2,0,6.0,1498,1385650
8203,578,231,0,114,195,81,0,366,0,13.0,15.0,50.0,17.0,1,0,7.0,0,0
8204,983,277,0,25,0,51,335,0,0,18.0,8.0,16.0,12.0,1,0,10.0,13397,16880220
8205,1937,0,36,5,0,0,0,78,106,27.0,14.0,31.0,0.0,2,0,19.0,2548,5027204
8206,935,589,299,104,0,215,316,326,176,19.0,17.0,12.0,0.0,1,0,0.0,18124,33040052
8207,1910,0,540,44,0,122,200,216,6,23.0,0.0,14.0,5.0,1,0,13.0,0,0
8208,238,0,32,0,291,23,745,154,0,0.0,0.0,15.0,8.0,1,0,13.0,4196,1132920
8209,0,0,216,0,2,0,202,282,0,32.0,22.0,13.0,46.0,3,0,8.0,9345,2018520
8210,1003,381,108,25,0,167,0,9,28,18.0,23.0,12.0,13.0,2,0,0.0,8844,13195248
8211,1431,0,121,109,131,2,0,329,16,9.0,0.0,27.0,23.0,1,0,15.0,4316,6698432
8212,0,0,414,87,0,144,80,568,0,8.0,0.0,40.0,19.0,1,0,6.0,6246,2585844
8213,0,617,0,126,119,0,6,138,153,19.0,11.0,13.0,0.0,2,0,0.0,9251,5707867
8214,556,0,470,64,0,0,0,568,0,3.0,0.0,8.0,43.0,1,0,21.0,2078,2132028
8215,0,0,206,100,361,162,1509,362,0,3.0,14.0,0.0,11.0,1,0,0.0,0,0
8216,1540,0,0,42,101,59,11,32,12,0.0,27.0,13.0,6.0,1,0,10.0,0,0
8217,1158,0,197,218,21,137,0,192,58,2.0,0.0,11.0,3.0,2,0,15.0,1150,1558250
8218,1317,0,58,22,239,25,926,342,0,13.0,34.0,24.0,12.0,1,0,12.0,14986,20605750
8219,1158,618,192,64,315,0,309,0,308,9.0,0.0,5.0,1.0,1,0,14.0,9151,18009168
8220,0,0,23,99,150,0,861,260,0,19.0,33.0,26.0,28.0,3,0,22.0,0,0
8221,459,608,205,131,373,80,0,0,48,19.0,11.0,46.0,32.0,2,0,0.0,5070,6449040
8222,0,641,255,41,0,3,0,147,11,11.0,10.0,0.0,0.0,2,0,10.0,0,0
8223,1541,254,112,66,189,43,1453,207,126,5.0,11.0,17.0,36.0,3,0,11.0,4345,8285915
8224,1069,530,109,0,0,0,1730,0,0,14.0,2.0,26.0,42.0,1,0,3.0,6057,10345356
8225,376,0,155,149,0,18,0,0,0,20.0,17.0,15.0,19.0,3,0,9.0,2533,1345023
8226,109,0,381,94,0,50,1174,223,0,14.0,18.0,16.0,11.0,2,0,8.0,0,0
8227,96,131,0,0,23,0,0,0,0,17.0,31.0,25.0,10.0,1,0,9.0,1809,410643
8228,421,249,342,0,346,0,0,0,350,5.0,12.0,17.0,11.0,2,0,0.0,13307,13466684
8229,0,0,172,0,442,72,0,0,141,20.0,10.0,22.0,31.0,2,0,12.0,0,0
8230,0,0,0,0,20,16,1481,0,0,9.0,0.0,48.0,17.0,1,0,12.0,6301,0
8231,1882,36,232,222,61,198,1427,229,126,6.0,17.0,16.0,8.0,2,0,17.0,17333,37265950
8232,353,473,0,46,342,23,2149,471,128,0.0,7.0,0.0,8.0,2,0,15.0,15782,13035932
8233,2269,0,180,138,171,37,0,0,31,9.0,0.0,17.0,6.0,2,0,11.0,7008,17162592
8234,740,0,174,86,0,0,1480,0,275,0.0,19.0,0.0,53.0,2,0,22.0,11564,10569496
8235,0,1456,411,0,0,0,658,659,37,32.0,33.0,0.0,37.0,1,0,5.0,240,448080
8236,276,617,0,0,472,0,505,395,53,0.0,22.0,37.0,10.0,1,0,17.0,17123,15290839
8237,0,225,131,177,0,120,0,0,195,18.0,25.0,0.0,3.0,3,0,14.0,11282,4016392
8238,1099,1103,275,25,500,165,1763,89,113,13.0,8.0,0.0,0.0,2,0,3.0,9253,22919681
8239,754,858,212,0,0,0,505,0,17,14.0,16.0,34.0,6.0,0,0,11.0,0,0
8240,1247,0,202,221,0,137,0,0,0,4.0,32.0,26.0,33.0,2,0,17.0,11876,17208324
8241,2656,1102,314,1,0,202,0,0,0,12.0,4.0,24.0,27.0,2,0,13.0,0,0
8242,569,449,0,21,139,74,1457,165,0,17.0,19.0,17.0,16.0,2,0,12.0,10059,10240062
8243,0,0,340,0,0,84,193,350,106,31.0,6.0,25.0,18.0,1,0,0.0,0,0
8244,2185,0,0,165,0,0,0,349,0,6.0,13.0,21.0,33.0,1,0,0.0,1895,4140575
8245,0,463,250,118,0,0,0,0,138,20.0,42.0,16.0,7.0,1,0,13.0,0,0
8246,1539,70,0,0,0,104,0,163,0,18.0,9.0,0.0,7.0,2,0,17.0,2863,4606567
8247,2034,143,189,48,0,179,0,276,0,14.0,0.0,0.0,1.0,3,0,5.0,6372,15076152
8248,1985,0,209,39,236,162,0,300,0,0.0,10.0,31.0,0.0,1,0,5.0,9831,21569214
8249,0,0,392,273,555,150,882,22,90,27.0,19.0,21.0,6.0,0,0,19.0,0,0
8250,0,887,175,54,36,27,0,581,0,0.0,13.0,9.0,30.0,2,0,0.0,673,714726
8251,0,0,162,136,60,60,600,0,316,28.0,19.0,13.0,3.0,1,0,8.0,2889,468018
8252,2762,0,234,177,36,48,0,0,139,0.0,4.0,0.0,2.0,1,0,0.0,0,0
8253,1167,0,0,196,0,0,1565,115,0,0.0,16.0,8.0,0.0,2,0,15.0,0,0
8254,1704,257,96,53,105,118,0,257,0,0.0,17.0,41.0,12.0,1,0,1.0,7117,14639669
8255,0,109,576,0,52,81,207,42,171,0.0,8.0,0.0,17.0,2,0,1.0,7393,5064205
8256,37,54,235,0,417,26,0,0,22,28.0,14.0,17.0,0.0,1,0,1.0,8835,2880210
8257,175,151,289,223,0,0,0,115,0,9.0,11.0,0.0,23.0,2,0,3.0,14626,8994990
8258,0,369,169,0,387,0,0,43,0,14.0,11.0,17.0,47.0,1,0,1.0,1269,682722
8259,0,821,502,119,0,36,0,0,0,15.0,28.0,48.0,43.0,1,0,5.0,0,0
8260,0,186,168,44,293,206,1097,0,52,22.0,13.0,15.0,3.0,1,0,10.0,10801,3823554
8261,1210,16,723,7,0,31,316,0,0,21.0,30.0,1.0,15.0,2,0,13.0,0,0
8262,0,569,375,210,0,95,1188,84,0,2.0,2.0,10.0,0.0,2,0,13.0,6960,6570240
8263,579,417,0,83,172,73,748,167,0,24.0,16.0,10.0,12.0,1,0,6.0,6883,6855468
8264,2126,497,242,173,0,54,471,445,256,21.0,11.0,23.0,25.0,1,0,3.0,0,0
8265,790,765,322,105,395,132,387,0,53,0.0,6.0,35.0,5.0,2,0,18.0,10592,19881184
8266,0,0,104,64,186,0,172,0,0,9.0,3.0,10.0,25.0,2,0,9.0,4856,505024
8267,989,514,191,189,481,0,1284,67,0,18.0,15.0,27.0,2.0,1,0,13.0,0,0
8268,0,572,221,0,0,28,73,98,227,19.0,29.0,0.0,0.0,2,0,7.0,8228,6524804
8269,0,945,108,58,533,155,1539,245,107,13.0,5.0,14.0,24.0,2,0,10.0,1290,1358370
8270,422,108,0,88,0,0,0,650,0,26.0,0.0,2.0,15.0,1,0,14.0,0,0
8271,422,185,313,0,368,0,1255,0,1,6.0,14.0,19.0,41.0,1,0,3.0,16658,15325360
8272,0,166,126,0,79,56,0,399,0,11.0,0.0,12.0,40.0,2,0,0.0,0,0
8273,616,363,212,244,278,98,1377,387,25,0.0,6.0,2.0,32.0,2,0,15.0,0,0
8274,1261,366,119,128,0,75,0,0,13,29.0,10.0,0.0,23.0,2,0,0.0,12634,22058964
8275,647,339,0,0,39,46,1535,0,52,5.0,0.0,3.0,23.0,0,0,13.0,7629,7522194
8276,0,392,778,69,31,107,0,71,45,11.0,12.0,19.0,32.0,3,0,1.0,6572,7689240
8277,0,196,353,187,1,62,0,0,0,1.0,28.0,5.0,17.0,2,0,6.0,14000,7686000
8278,2863,0,52,0,260,133,0,327,59,26.0,14.0,23.0,6.0,1,0,3.0,3448,10050920
8279,1029,838,176,48,28,0,0,0,89,27.0,6.0,18.0,0.0,2,0,0.0,8394,17148942
8280,232,0,298,0,0,83,802,43,0,27.0,4.0,28.0,2.0,1,0,16.0,0,0
8281,1896,0,0,0,82,60,879,366,0,11.0,29.0,30.0,11.0,1,0,14.0,16677,31619592
8282,1447,700,0,141,0,63,775,531,139,0.0,6.0,23.0,31.0,4,0,13.0,0,0
8283,489,75,117,0,143,60,1178,0,0,16.0,13.0,1.0,24.0,1,0,17.0,1349,918669
8284,645,898,91,0,0,62,288,0,0,2.0,11.0,31.0,22.0,1,0,8.0,5465,8929810
8285,362,0,178,168,175,0,0,619,0,0.0,22.0,0.0,7.0,1,0,5.0,3493,1886220
8286,625,0,226,0,188,0,74,109,0,3.0,1.0,0.0,1.0,3,0,3.0,1421,1209271
8287,0,0,0,169,0,55,625,78,0,10.0,32.0,16.0,0.0,2,0,16.0,10281,0
8288,0,0,0,207,169,44,0,0,229,5.0,21.0,20.0,4.0,1,0,13.0,5442,0
8289,1775,0,323,48,0,40,1679,156,46,10.0,0.0,14.0,16.0,2,0,20.0,1617,3392466
8290,1495,0,0,7,170,0,498,270,40,15.0,20.0,0.0,11.0,0,0,1.0,5928,8862360
8291,1778,349,154,0,14,0,0,375,17,28.0,0.0,29.0,22.0,1,0,14.0,0,0
8292,35,406,0,0,385,13,0,32,143,9.0,16.0,19.0,0.0,1,0,12.0,10156,4478796
8293,0,104,124,0,547,100,0,451,49,28.0,18.0,0.0,20.0,0,0,14.0,13160,3000480
8294,504,349,225,2,8,20,583,641,0,0.0,20.0,37.0,22.0,2,0,12.0,8322,8971116
8295,0,0,0,0,0,0,0,0,28,22.0,0.0,7.0,26.0,2,0,27.0,0,0
8296,154,266,281,0,0,0,0,412,0,10.0,7.0,0.0,14.0,2,0,11.0,14155,9922655
8297,271,376,219,0,199,105,0,118,54,10.0,0.0,0.0,28.0,1,0,9.0,5129,4441714
8298,0,276,169,66,0,171,236,0,8,5.0,19.0,0.0,0.0,2,0,15.0,8690,3867050
8299,1940,265,0,0,27,28,824,181,22,12.0,14.0,5.0,15.0,2,0,11.0,3059,6745095
8300,0,0,54,0,205,0,1463,0,112,4.0,0.0,16.0,0.0,3,0,12.0,18878,1019412
8301,982,155,103,244,0,158,0,0,0,16.0,28.0,10.0,0.0,0,0,4.0,2015,2498600
8302,589,0,121,123,0,72,52,125,98,24.0,27.0,3.0,16.0,1,0,13.0,12953,9196630
8303,462,86,155,0,0,13,0,0,0,4.0,18.0,7.0,13.0,0,0,11.0,4690,3297070
8304,538,768,0,0,103,3,1113,366,0,0.0,21.0,0.0,1.0,1,0,0.0,0,0
8305,0,287,82,62,0,0,194,0,0,5.0,17.0,24.0,9.0,1,0,0.0,10551,3893319
8306,304,0,84,0,199,46,329,0,0,15.0,7.0,31.0,0.0,1,0,2.0,17257,6695716
8307,0,366,183,0,26,91,822,0,0,0.0,36.0,6.0,19.0,0,0,11.0,17800,9772200
8308,1471,778,0,0,23,0,643,0,54,13.0,28.0,17.0,27.0,1,0,18.0,0,0
8309,2339,592,0,250,175,41,0,31,84,11.0,17.0,2.0,11.0,0,0,18.0,7516,22029396
8310,860,348,0,0,306,25,0,0,0,8.0,0.0,38.0,37.0,1,0,7.0,14743,17809544
