ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort
9450,235,78,10,123,68,0,13,82,184,4.0,3.4,4.8,4.0,1,0,9.0,1099,916
9451,328,124,71,61,66,0,322,0,0,2.0,2.1,2.0,2.1,1,0,13.0,2361,1967
9452,2087,862,444,303,437,0,2046,0,0,10.8,11.0,10.8,11.0,4,0,9.0,16146,13455
9453,288,18,186,21,15,60,300,0,0,4.3,4.2,4.3,4.2,2,0,11.0,4030,3358
9454,1059,299,234,144,217,60,954,0,0,21.6,24.0,24.9,27.6,2,0,17.0,13384,11154
9455,245,88,105,27,79,0,299,0,0,1.9,1.6,3.6,2.9,1,0,13.0,1071,893
9456,128,72,18,24,7,0,4,117,0,10.1,10.7,12.2,12.9,1,0,3.0,889,741
9457,358,139,0,89,70,40,338,0,0,38.9,41.2,46.8,49.6,1,0,9.0,10421,8684
9458,249,144,104,6,14,0,268,0,0,2.0,1.9,2.0,1.9,1,0,3.0,364,304
9459,53,17,17,0,24,5,63,0,0,6.7,5.6,6.7,5.6,2,0,16.0,1708,1423
9460,137,54,42,30,7,0,97,36,0,2.9,3.0,2.9,3.0,1,0,3.0,77,64
9461,1437,920,154,41,203,0,1318,0,0,3.4,3.7,3.4,3.7,4,0,18.0,8755,7296
9462,276,90,120,34,14,0,101,139,18,8.1,8.7,8.1,8.7,1,0,2.0,1597,1331
9463,237,114,11,44,42,0,181,30,0,13.5,15.2,16.3,18.3,1,0,9.0,3719,3099
9464,1416,402,432,0,252,65,376,775,0,1.2,1.5,1.2,1.5,2,0,12.0,4617,3847
9465,190,98,20,16,63,5,160,42,0,6.2,5.8,6.2,5.8,1,0,10.0,970,808
9466,168,84,7,45,40,22,198,0,0,27.5,23.3,27.5,23.3,2,0,12.0,5512,4594
9467,236,102,84,52,0,0,238,0,0,2.5,2.5,2.8,2.8,1,0,10.0,1930,1608
9468,145,48,10,72,14,0,144,0,0,5.1,5.2,6.2,6.2,1,0,3.0,1026,855
9469,104,30,7,48,15,0,0,100,0,22.3,23.2,26.9,28.0,1,0,5.0,3816,3180
9470,109,0,84,0,17,5,47,59,0,14.0,14.4,16.9,17.3,1,0,2.0,1714,1428
9471,237,114,11,44,42,0,181,30,0,13.5,15.2,16.3,18.3,1,0,9.0,3719,3099
9472,62,18,7,6,10,17,7,51,0,32.7,34.9,39.4,42.1,1,0,5.0,6078,5065
9473,498,107,132,7,77,122,445,0,0,16.5,18.5,16.5,18.5,3,0,19.0,9522,7935
9474,325,106,49,31,80,12,136,142,0,26.7,31.2,32.1,37.5,1,0,6.0,6884,5736
9475,60,9,32,12,7,0,60,0,0,16.5,16.5,18.4,18.4,1,0,5.0,2432,2027
9476,102,72,0,18,0,7,0,97,0,10.1,10.6,12.1,12.8,1,0,3.0,852,710
9477,194,70,16,0,45,47,46,132,0,2.6,2.8,3.6,3.9,1,0,12.0,698,582
9478,206,88,23,31,35,0,73,104,0,8.8,10.3,10.7,12.4,1,0,8.0,2001,1667
9479,12,0,0,6,7,0,10,3,0,17.6,16.2,17.6,16.2,2,0,13.0,3253,2710
9480,236,102,84,52,0,0,238,0,0,2.5,2.5,2.8,2.8,1,0,10.0,1930,1608
9481,139,25,19,6,29,60,139,0,0,7.0,7.0,7.0,7.0,2,0,7.0,2269,1891
9482,78,7,34,6,21,0,22,46,0,7.7,8.8,8.8,10.1,2,0,3.0,1189,991
9483,73,0,0,67,0,10,39,38,0,11.1,10.5,13.4,12.7,1,0,6.0,1857,1547
9484,3113,2019,609,248,157,80,3113,0,0,10.9,10.9,13.5,13.5,1,0,24.0,22138,18448
9485,209,42,145,10,43,0,225,15,0,0.9,0.8,0.9,0.8,1,0,2.5,42,35
9486,373,129,96,21,105,50,389,12,0,6.4,6.0,6.4,6.0,2,0,10.0,3326,2772
9487,558,92,116,57,196,0,461,0,0,7.4,8.9,7.4,8.9,1,0,6.0,3849,3207
9488,127,56,14,10,39,0,25,94,0,13.1,14.0,15.8,16.9,1,0,7.0,1821,1517
9489,722,163,0,202,237,20,622,0,0,5.8,6.7,5.8,6.7,1,0,9.0,5875,4896
9490,9,0,10,0,0,0,5,5,0,26.6,23.9,26.6,23.9,1,0,2.0,2809,2341
9491,1093,486,277,126,147,5,788,253,0,2.3,2.5,2.3,2.5,2,0,7.0,5792,4826
9492,1634,625,387,223,399,0,1634,0,0,4.3,4.3,4.3,4.3,2,0,12.0,10958,9132
9493,381,119,107,9,28,65,137,191,0,4.8,5.5,4.8,5.5,2,0,19.0,4097,3415
9494,1285,685,67,133,620,7,1512,0,0,0.9,0.8,0.9,0.8,1,0,16.5,4074,3395
9495,303,0,266,0,0,25,0,291,0,1.1,1.1,1.3,1.4,1,0,1.0,92,77
9496,502,120,32,89,83,120,444,0,0,18.5,20.9,18.5,20.9,1,0,14.0,9017,7514
9497,199,0,115,57,0,42,214,0,0,13.3,12.3,15.2,14.2,2,0,7.0,4540,3784
9498,268,73,105,0,70,0,248,0,0,17.9,19.4,20.6,22.2,2,0,8.0,4886,4072
9499,1825,594,569,192,259,60,1674,0,0,0.7,0.7,0.7,0.7,1,0,15.0,13356,11130
9500,132,30,50,22,24,0,39,27,60,10.5,11.0,12.6,13.2,1,0,9.0,2106,1755
9501,73,43,10,4,15,0,6,66,0,16.6,16.8,20.0,20.3,1,0,3.0,1659,1383
9502,218,28,118,44,0,10,91,109,0,31.0,33.8,37.4,40.8,1,0,8.0,7867,6556
9503,77,28,0,42,0,0,0,70,0,5.7,6.2,6.8,7.5,1,0,1.0,136,113
9504,134,73,0,22,14,0,33,76,0,15.6,19.2,18.8,23.1,1,0,8.0,3903,3252
9505,75,23,0,30,27,14,94,0,0,9.6,7.7,9.6,7.7,1,0,6.0,874,728
9506,195,57,32,12,140,0,241,0,0,9.2,7.4,11.0,8.9,1,0,9.0,531,443
9507,474,71,24,343,21,15,41,433,0,3.9,3.9,3.9,3.9,1,0,6.0,4416,3680
9508,31,10,14,0,7,0,4,27,0,7.6,7.6,7.6,7.6,1,0,6.0,336,280
9509,137,54,42,30,7,0,97,36,0,2.9,3.0,2.9,3.0,1,0,3.0,77,64
9510,1186,422,306,109,168,230,1235,0,0,3.1,3.0,3.1,3.0,3,0,9.0,11057,9214
9511,73,0,20,36,10,0,56,10,0,4.9,5.4,5.9,6.5,1,0,1.0,240,200
9512,266,101,70,26,56,5,258,0,0,17.7,18.2,21.3,21.9,1,0,8.0,4236,3530
9513,965,433,234,148,245,0,1060,0,0,3.8,3.4,4.1,3.7,1,0,30.0,8109,6757
9514,102,72,0,18,0,7,0,97,0,10.1,10.6,12.1,12.8,1,0,3.0,852,710
9515,286,45,156,27,37,0,265,0,0,5.1,5.5,5.1,5.5,1,0,6.0,2299,1916
9516,125,51,9,33,22,0,20,84,11,18.6,20.2,22.4,24.4,1,0,3.0,3138,2615
9517,309,126,13,59,153,30,381,0,0,8.4,6.8,8.4,6.8,4,0,7.5,3357,2798
9518,40,10,22,0,17,0,49,0,0,7.1,5.8,7.1,5.8,4,0,4.0,1314,1095
9519,56,50,0,3,0,0,0,53,0,8.0,8.5,9.6,10.2,1,0,2.0,29,24
9520,128,45,0,68,0,15,128,0,0,25.8,25.8,56.1,56.1,1,0,10.0,4677,3898
9521,286,94,36,44,38,55,267,0,0,6.0,6.5,6.0,6.5,1,0,6.0,2760,2300
9522,109,0,84,0,17,5,47,59,0,14.0,14.4,16.9,17.3,1,0,2.0,1714,1428
9523,102,72,0,18,0,7,0,97,0,10.1,10.6,12.1,12.8,1,0,3.0,852,710
9524,7633,1240,2455,135,1732,1572,1376,5193,565,3.3,3.5,3.3,3.5,2,0,19.0,33445,27871
9525,291,188,29,0,69,37,323,0,0,20.8,18.8,22.4,20.2,2,0,14.0,4894,4079
9526,1634,625,387,223,399,0,1634,0,0,4.3,4.3,4.3,4.3,2,0,12.0,10958,9132
9527,1810,349,423,377,457,10,1616,0,0,16.2,18.2,16.2,18.2,3,0,35.0,20825,17354
9528,1402,328,804,187,49,63,1431,0,0,12.6,12.3,12.3,12.0,1,0,23.0,16817,14015
9529,104,30,7,48,15,0,0,100,0,22.3,23.2,26.9,28.0,1,0,5.0,3816,3180
9530,846,322,56,112,234,5,729,0,0,19.1,22.2,19.1,22.2,1,0,13.0,8895,7412
9531,135,60,17,0,70,0,0,147,0,4.9,4.5,4.9,4.5,2,0,15.0,670,558
9532,163,49,14,33,49,10,155,0,0,16.5,17.3,19.8,20.9,1,0,11.0,4052,3377
9533,75,23,0,30,27,14,94,0,0,9.6,7.7,9.6,7.7,1,0,6.0,874,728
9534,45,6,28,0,0,25,59,0,0,6.2,4.8,6.2,4.8,2,0,7.0,889,741
9535,65,0,64,0,0,0,54,10,0,7.7,7.9,9.3,9.5,1,0,2.0,452,377
9536,139,18,21,30,70,0,139,0,0,17.6,17.6,17.6,17.6,2,0,6.0,3595,2995
9537,329,324,68,14,0,0,206,73,127,6.6,5.4,6.6,5.4,2,0,8.0,1361,1134
9538,292,93,0,194,20,0,0,307,0,10.3,9.8,12.4,11.7,1,0,13.0,3467,2889
9539,439,82,222,19,85,10,105,313,0,8.3,8.7,8.3,8.7,1,0,7.0,2108,1756
9540,465,48,162,0,196,37,443,0,0,4.3,4.5,5.2,5.5,1,0,4.0,2013,1678
9541,544,125,104,107,133,0,107,362,0,4.2,4.9,5.1,5.9,1,0,4.0,1585,1321
9542,409,42,201,39,67,60,409,0,0,6.5,6.5,6.5,6.5,2,0,11.0,5121,4267
9543,175,65,31,22,38,0,141,15,0,19.6,22.0,23.6,26.5,1,0,10.0,4962,4135
9544,106,6,33,19,0,55,113,0,0,10.6,10.0,12.8,12.0,1,0,7.0,2255,1879
9545,194,48,47,28,27,35,185,0,0,7.4,7.8,7.4,7.8,2,0,8.0,2980,2483
9546,250,28,92,57,0,30,164,43,0,7.1,8.6,7.1,8.6,2,0,8.0,4103,3419
9547,1285,685,67,133,620,7,1512,0,0,0.9,0.8,0.9,0.8,1,0,16.5,4074,3395
9548,389,120,94,77,63,10,198,166,0,2.9,3.1,2.9,3.1,2,0,6.0,2181,1818
9549,81,24,22,20,10,0,64,4,8,24.7,26.3,29.8,31.7,1,0,5.0,4660,3883
9550,1644,240,858,177,91,115,1481,0,0,9.9,11.0,9.9,11.0,1,0,38.0,20668,17223
9551,256,69,198,0,0,5,272,0,0,11.5,10.8,11.5,10.8,2,0,19.0,5088,4240
9552,3331,1049,519,399,595,360,2922,0,0,14.7,16.8,14.7,16.8,4,0,42.0,33304,27753
9553,74,15,7,42,0,10,74,0,0,42.3,42.3,42.3,42.3,1,0,17.0,9483,7903
9554,670,346,97,122,79,0,146,498,0,8.6,8.9,10.4,10.8,1,0,6.0,2453,2044
9555,100,61,0,0,0,42,28,75,0,9.3,9.0,11.2,10.9,1,0,12.0,1687,1406
9556,4562,1098,1278,498,1059,0,3933,0,0,5.8,6.7,5.8,6.7,1,0,15.0,31009,25841
9557,191,44,60,15,49,25,159,34,0,12.7,12.6,12.7,12.6,2,0,11.0,3633,3028
9558,300,95,82,27,76,0,138,142,0,9.8,10.5,9.8,10.5,1,0,10.0,2400,2000
9559,397,83,252,16,58,0,409,0,0,18.8,18.2,22.6,22.0,1,0,7.0,5277,4397
9560,1703,186,463,0,516,316,1481,0,0,5.0,5.8,5.0,5.8,3,0,8.0,13443,11203
9561,73,0,20,36,10,0,56,10,0,4.9,5.4,5.9,6.5,1,0,1.0,240,200
9562,109,0,84,0,17,5,47,59,0,14.0,14.4,16.9,17.3,1,0,2.0,1714,1428
9563,1355,535,428,58,224,10,1255,0,0,5.5,6.0,5.5,6.0,1,0,26.0,10363,8636
9564,84,33,0,21,27,0,61,20,0,32.6,33.8,39.3,40.7,1,0,10.0,6271,5226
9565,182,30,59,39,29,0,0,157,0,5.5,6.4,6.6,7.7,1,0,5.0,849,708
9566,78,7,34,6,21,0,22,46,0,7.7,8.8,8.8,10.1,2,0,3.0,1189,991
9567,3963,1184,616,952,1091,42,3885,0,0,4.3,4.4,4.3,4.4,2,0,11.0,29814,24845
9568,754,301,130,204,90,0,213,512,0,9.9,10.3,11.9,12.4,1,0,8.0,4618,3848
9569,12,0,0,6,7,0,10,3,0,17.6,16.2,17.6,16.2,2,0,13.0,3253,2710
9570,373,129,96,21,105,50,389,12,0,6.4,6.0,6.4,6.0,2,0,10.0,3326,2772
9571,127,61,0,20,44,0,13,98,14,12.4,12.6,15.0,15.2,1,0,4.0,976,814
9572,67,3,26,0,7,35,71,0,0,23.6,22.3,27.2,25.6,2,0,5.0,3972,3310
9573,109,0,84,0,17,5,47,59,0,14.0,14.4,16.9,17.3,1,0,2.0,1714,1428
9574,224,156,21,0,29,10,6,210,0,13.4,13.9,16.1,16.7,1,0,4.0,1125,938
9575,1587,774,260,340,128,0,1502,0,0,4.7,5.0,4.7,5.0,4,0,4.0,13394,11161
9576,128,49,15,25,31,0,120,0,0,12.8,13.7,14.8,15.8,2,0,2.0,2464,2053
9577,179,85,0,49,59,0,193,0,0,26.4,24.5,31.8,29.5,1,0,4.0,3803,3169
9578,253,72,0,107,29,44,252,0,0,46.3,46.3,49.8,49.8,1,0,13.0,11599,9666
9579,244,91,12,44,60,50,257,0,0,3.7,3.5,4.5,4.2,1,0,3.0,1087,906
9580,151,40,54,15,21,0,111,19,0,7.2,8.3,8.2,9.5,2,0,3.0,1804,1503
9581,206,0,199,0,0,5,100,104,0,1.0,1.0,1.2,1.2,1,0,5.0,416,346
9582,204,47,43,6,29,104,229,0,0,39.8,35.4,39.8,35.4,1,0,36.0,11113,9260
9583,140,43,68,3,57,0,171,0,0,4.6,3.7,4.6,3.7,4,0,1.5,1125,938
9584,179,60,44,6,38,40,188,0,0,4.3,4.1,5.2,5.0,1,0,4.0,729,607
9585,1168,516,240,176,314,10,1256,0,0,1.3,1.2,1.3,1.2,3,0,8.0,7282,6068
9586,258,34,89,6,63,49,241,0,0,2.9,3.1,2.9,3.1,1,0,12.0,2224,1853
9587,337,128,21,86,77,25,337,0,0,1.8,1.8,1.9,1.9,1,0,8.0,2091,1743
9588,724,331,12,189,164,0,530,142,24,13.0,13.5,15.7,16.3,1,0,9.0,5925,4937
9589,1248,249,262,146,423,15,1095,0,0,12.2,13.8,12.2,13.8,4,0,12.0,11281,9401
9590,965,433,234,148,245,0,1060,0,0,3.8,3.4,4.1,3.7,1,0,30.0,8109,6757
9591,70,24,0,3,42,5,74,0,0,7.7,7.3,9.4,8.9,2,0,3.0,424,353
9592,551,188,116,52,114,5,223,231,21,4.4,5.1,5.3,6.2,1,0,13.0,2806,2338
9593,381,119,107,9,28,65,137,191,0,4.8,5.5,4.8,5.5,2,0,19.0,4097,3415
9594,651,104,385,16,49,27,581,0,0,5.5,6.2,6.7,7.5,1,0,4.0,5337,4448
9595,3088,1061,1009,772,241,5,544,2544,0,1.4,1.4,1.4,1.4,1,0,8.0,13654,11378
9596,477,235,117,89,46,10,172,218,107,5.7,5.5,5.7,5.5,1,0,6.0,2122,1769
9597,256,69,198,0,0,5,272,0,0,11.5,10.8,11.5,10.8,2,0,19.0,5088,4240
9598,17518,9404,1221,0,2955,0,13580,0,0,3.1,4.0,3.1,4.0,1,0,14.0,70692,58910
9599,487,146,238,53,24,12,45,428,0,2.1,2.2,2.1,2.2,1,0,6.0,1094,912
9600,1382,353,245,7,581,253,1439,0,0,2.4,2.3,2.4,2.3,4,0,8.0,8693,7244
9601,221,31,133,0,45,5,53,161,0,6.8,7.1,8.2,8.5,1,0,4.0,620,516
9602,3471,1327,257,534,995,42,3155,0,0,2.2,2.4,2.2,2.4,4,0,17.0,21808,18173
9603,277,48,110,47,49,0,84,170,0,4.6,5.0,4.6,5.0,2,0,19.0,3214,2679
9604,250,28,92,57,0,30,164,43,0,7.1,8.6,7.1,8.6,2,0,8.0,4103,3419
9605,99,13,32,3,42,5,95,0,0,5.3,5.5,6.4,6.7,1,0,4.0,219,183
9606,1351,379,449,271,219,20,1173,29,136,2.4,2.4,2.8,2.9,1,0,8.0,10364,8636
9607,1710,932,521,233,214,0,1900,0,0,7.7,6.9,7.7,6.9,2,0,21.0,13852,11543
9608,155,75,28,10,29,0,14,128,0,12.4,13.5,14.9,16.3,1,0,4.0,1524,1270
9609,146,46,0,50,41,0,44,93,0,13.6,14.5,16.4,17.4,1,0,6.0,2331,1942
9610,520,181,160,9,55,25,430,0,0,6.0,7.3,6.0,7.3,2,0,8.0,4573,3811
9611,474,71,24,343,21,15,41,433,0,3.9,3.9,3.9,3.9,1,0,6.0,4416,3680
9612,78,7,34,6,21,0,22,46,0,7.7,8.8,8.8,10.1,2,0,3.0,1189,991
9613,362,152,68,41,72,15,348,0,0,19.6,20.4,23.6,24.5,1,0,6.0,5104,4253
9614,9,0,10,0,0,0,5,5,0,26.6,23.9,26.6,23.9,1,0,2.0,2809,2341
9615,199,104,7,77,0,0,0,188,0,4.7,5.0,5.7,6.0,1,0,8.0,947,789
9616,170,75,12,23,39,0,108,41,0,9.0,10.3,9.0,10.3,4,0,8.0,3477,2898
9617,73,40,0,12,10,0,0,62,0,50.3,59.3,60.7,71.4,1,0,7.0,12202,10169
9618,164,52,56,18,7,20,110,43,0,17.0,18.2,17.0,18.2,2,0,11.0,4891,4076
9619,77,30,0,20,22,0,7,65,0,27.4,29.3,33.0,35.3,1,0,4.0,4679,3899
9620,46,0,28,0,25,0,28,25,0,7.5,6.5,7.5,6.5,1,0,6.0,68,57
9621,1406,541,70,290,335,90,1326,0,0,10.6,11.3,10.5,11.1,4,0,1.0,12072,10060
9622,52,39,7,0,0,0,0,46,0,64.8,73.3,78.1,88.3,1,0,7.0,14660,12217
9623,127,56,14,10,39,0,25,94,0,13.1,14.0,15.8,16.9,1,0,7.0,1821,1517
9624,666,138,233,124,105,5,605,0,0,1.1,1.2,1.1,1.2,1,0,13.0,5482,4568
9625,199,104,7,77,0,0,0,188,0,4.7,5.0,5.7,6.0,1,0,8.0,947,789
9626,179,85,0,49,59,0,193,0,0,26.4,24.5,31.8,29.5,1,0,4.0,3803,3169
9627,291,188,29,0,69,37,323,0,0,20.8,18.8,22.4,20.2,2,0,14.0,4894,4079
9628,145,48,10,72,14,0,144,0,0,5.1,5.2,6.2,6.2,1,0,3.0,1026,855
9629,330,179,26,64,110,0,379,0,0,3.2,2.8,3.2,2.8,1,0,10.0,1505,1254
9630,1406,541,70,290,335,90,1326,0,0,10.6,11.3,10.5,11.1,4,0,1.0,12072,10060
9631,4562,1098,1278,498,1059,0,3933,0,0,5.8,6.7,5.8,6.7,1,0,15.0,31009,25841
9632,311,11,217,3,36,57,324,0,0,6.6,6.3,7.9,7.6,1,0,6.0,3143,2619
9633,253,72,0,107,29,44,252,0,0,46.3,46.3,49.8,49.8,1,0,13.0,11599,9666
9634,728,181,165,15,84,167,330,27,255,11.1,13.1,13.3,15.8,1,0,4.0,7103,5919
9635,666,138,233,124,105,5,605,0,0,1.1,1.2,1.1,1.2,1,0,13.0,5482,4568
9636,51,12,27,0,0,7,7,39,0,6.6,7.3,6.6,7.3,1,0,3.0,241,201
9637,252,151,28,8,39,0,69,153,4,12.8,14.3,15.5,17.3,1,0,4.0,1880,1567
9638,263,65,45,101,42,10,176,87,0,3.5,3.5,3.5,3.5,1,0,3.0,1424,1187
9639,325,106,49,31,80,12,136,142,0,26.7,31.2,32.1,37.5,1,0,6.0,6884,5736
9640,252,0,109,143,0,0,109,143,0,27.1,27.1,27.1,27.1,2,0,11.0,8232,6860
9641,381,119,107,9,28,65,137,191,0,4.8,5.5,4.8,5.5,2,0,19.0,4097,3415
9642,59,0,55,0,0,0,11,11,33,83.8,89.9,101.0,108.3,1,0,6.0,17505,14587
9643,99,13,32,3,42,5,95,0,0,5.3,5.5,6.4,6.7,1,0,4.0,219,183
9644,1222,503,333,173,150,5,1164,0,0,4.7,5.0,4.7,5.0,1,0,20.0,10225,8521
9645,587,108,119,94,203,0,524,0,0,6.4,7.2,6.4,7.2,3,0,15.0,6061,5051
9646,284,99,112,26,28,0,220,27,18,11.4,12.2,11.4,12.2,1,0,4.0,2956,2464
9647,869,288,300,116,230,0,934,0,0,2.4,2.2,2.4,2.2,3,0,6.0,5921,4934
9648,127,61,0,20,44,0,13,98,14,12.4,12.6,15.0,15.2,1,0,4.0,976,814
9649,239,39,70,18,62,55,244,0,0,6.9,6.8,6.9,6.8,2,0,10.0,3213,2678
9650,224,110,25,6,49,5,195,0,0,12.9,14.8,14.8,17.0,2,0,13.0,4362,3635
9651,134,78,0,0,63,0,141,0,0,15.1,14.3,18.2,17.3,1,0,8.0,1765,1471
9652,60,39,4,0,14,10,39,22,6,7.9,7.0,7.9,7.0,2,0,8.0,1006,838
9653,209,42,145,10,43,0,225,15,0,0.9,0.8,0.9,0.8,1,0,2.5,42,35
9654,79,16,34,0,28,10,81,7,0,45.4,40.7,54.7,49.1,1,0,5.0,5670,4725
9655,1882,711,589,218,442,0,1960,0,0,3.2,3.1,3.2,3.1,2,0,10.0,12170,10142
9656,56,19,5,16,10,0,29,21,0,22.3,24.9,26.8,30.0,1,0,5.0,4370,3641
9657,163,49,14,33,49,10,155,0,0,16.5,17.3,19.8,20.9,1,0,11.0,4052,3377
9658,74,18,7,37,7,5,74,0,0,54.0,54.0,54.0,54.0,1,0,14.0,11255,9379
9659,237,114,11,44,42,0,181,30,0,13.5,15.2,16.3,18.3,1,0,9.0,3719,3099
9660,562,165,125,93,119,0,502,0,0,10.2,11.4,10.2,11.4,3,0,13.0,6961,5801
9661,209,42,145,10,43,0,225,15,0,0.9,0.8,0.9,0.8,1,0,2.5,42,35
9662,349,107,93,97,52,0,286,63,0,10.6,10.6,10.6,10.6,1,0,8.0,3897,3248
9663,59,36,21,0,0,0,6,51,0,11.3,11.7,13.6,14.1,1,0,8.0,1416,1180
9664,412,198,14,99,91,10,412,0,0,14.2,14.2,14.2,14.2,1,0,20.0,6063,5052
9665,221,31,133,0,45,5,53,161,0,6.8,7.1,8.2,8.5,1,0,4.0,620,516
9666,1362,579,291,171,378,0,1419,0,0,2.3,2.3,2.3,2.3,3,0,11.0,8491,7076
9667,67,32,5,16,7,0,25,35,0,25.4,28.4,30.6,34.2,1,0,7.0,5277,4398
9668,2087,862,444,303,437,0,2046,0,0,10.8,11.0,10.8,11.0,4,0,9.0,16146,13455
9669,235,78,10,123,68,0,13,82,184,4.0,3.4,4.8,4.0,1,0,9.0,1099,916
9670,139,25,19,6,29,60,139,0,0,7.0,7.0,7.0,7.0,2,0,7.0,2269,1891
9671,358,139,0,89,70,40,338,0,0,38.9,41.2,46.8,49.6,1,0,9.0,10421,8684
9672,213,123,91,28,0,0,36,206,0,10.3,9.0,10.3,9.0,1,0,7.0,1098,915
9673,379,159,29,57,119,15,379,0,0,6.3,6.3,6.3,6.3,1,0,7.0,2306,1922
9674,17,12,5,0,0,0,17,0,0,44.8,44.8,44.8,44.8,1,0,11.0,8279,6899
9675,75,23,0,30,27,14,94,0,0,9.6,7.7,9.6,7.7,1,0,6.0,874,728
9676,169,32,14,25,28,70,169,0,0,2.8,2.8,3.4,3.4,1,0,6.0,1299,1082
9677,174,105,83,0,0,5,98,35,60,17.7,16.0,17.7,16.0,2,0,17.0,4384,3653
9678,253,56,149,0,24,24,76,177,0,6.7,6.7,6.7,6.7,1,0,7.0,1379,1149
9679,17,12,5,0,0,0,17,0,0,44.8,44.8,44.8,44.8,1,0,11.0,8279,6899
9680,903,336,134,158,148,100,387,303,186,6.1,6.3,7.3,7.5,1,0,11.0,5882,4902
9681,54,36,0,16,0,0,0,52,0,12.7,13.2,15.3,15.9,1,0,1.0,985,821
9682,153,35,7,57,24,20,143,0,0,18.7,20.0,21.5,23.0,2,0,3.0,4729,3941
9683,1825,594,569,192,259,60,1674,0,0,0.7,0.7,0.7,0.7,1,0,15.0,13356,11130
9684,465,48,162,0,196,37,443,0,0,4.3,4.5,5.2,5.5,1,0,4.0,2013,1678
9685,286,94,36,44,38,55,267,0,0,6.0,6.5,6.0,6.5,1,0,6.0,2760,2300
9686,51,12,27,0,0,7,7,39,0,6.6,7.3,6.6,7.3,1,0,3.0,241,201
9687,406,18,374,27,0,0,21,398,0,5.2,5.0,5.2,5.0,2,0,19.0,3834,3195
9688,1256,270,121,450,90,50,981,0,0,23.0,29.4,41.0,52.5,1,0,28.0,23362,19468
9689,1894,187,1241,143,156,10,966,696,75,2.1,2.3,2.1,2.3,2,0,12.0,13422,11185
9690,272,63,20,61,71,30,245,0,0,35.7,39.7,41.1,45.6,2,0,14.0,10799,8999
9691,66,27,14,6,17,0,42,22,0,27.5,28.4,33.2,34.2,1,0,2.0,4063,3386
9692,215,58,62,46,51,0,82,135,0,13.2,13.1,15.9,15.7,1,0,8.0,2339,1950
9693,321,168,46,9,77,15,315,0,0,3.4,3.4,3.4,3.4,4,0,11.0,3101,2584
9694,330,179,26,64,110,0,379,0,0,3.2,2.8,3.2,2.8,1,0,10.0,1505,1254
9695,77,30,0,20,22,0,7,65,0,27.4,29.3,33.0,35.3,1,0,4.0,4679,3899
9696,1908,401,1216,155,107,10,1889,0,0,14.2,14.3,14.2,14.3,3,0,48.0,24291,20243
9697,502,120,32,89,83,120,444,0,0,18.5,20.9,18.5,20.9,1,0,14.0,9017,7514
9698,1248,249,262,146,423,15,1095,0,0,12.2,13.8,12.2,13.8,4,0,12.0,11281,9401
9699,98,35,0,41,20,0,28,68,0,56.5,57.6,68.0,69.4,1,0,5.0,10306,8588
9700,236,27,192,12,37,0,268,0,0,29.0,25.5,29.0,25.5,2,0,15.0,6997,5831
9701,288,18,186,21,15,60,300,0,0,4.3,4.2,4.3,4.2,2,0,11.0,4030,3358
9702,1106,410,267,108,152,25,962,0,0,15.0,17.2,17.2,19.8,2,0,20.0,12195,10162
9703,73,43,10,4,15,0,6,66,0,16.6,16.8,20.0,20.3,1,0,3.0,1659,1383
9704,193,82,80,50,14,0,41,182,3,8.7,7.5,10.5,9.0,1,0,5.0,579,482
9705,99,13,32,3,42,5,95,0,0,5.3,5.5,6.4,6.7,1,0,4.0,219,183
9706,253,72,0,107,29,44,252,0,0,46.3,46.3,49.8,49.8,1,0,13.0,11599,9666
9707,869,288,300,116,230,0,934,0,0,2.4,2.2,2.4,2.2,3,0,6.0,5921,4934
9708,194,70,16,0,45,47,46,132,0,2.6,2.8,3.6,3.9,1,0,12.0,698,582
9709,40,10,22,0,17,0,49,0,0,7.1,5.8,7.1,5.8,4,0,4.0,1314,1095
9710,73,36,24,12,0,0,0,72,0,8.0,8.1,9.6,9.8,1,0,5.0,495,413
9711,143,63,0,27,45,0,14,121,0,8.0,8.4,9.6,10.2,1,0,4.0,423,352
9712,74,18,7,37,7,5,74,0,0,54.0,54.0,54.0,54.0,1,0,14.0,11255,9379
9713,971,345,42,249,150,10,796,0,0,5.0,6.1,6.0,7.4,1,0,14.0,8801,7334
9714,270,54,42,53,91,30,270,0,0,3.3,3.3,3.3,3.3,1,0,6.0,1569,1307
9715,199,0,115,57,0,42,214,0,0,13.3,12.3,15.2,14.2,2,0,7.0,4540,3784
9716,754,301,130,204,90,0,213,512,0,9.9,10.3,11.9,12.4,1,0,8.0,4618,3848
9717,272,63,20,61,71,30,245,0,0,35.7,39.7,41.1,45.6,2,0,14.0,10799,8999
9718,1285,685,67,133,620,7,1512,0,0,0.9,0.8,0.9,0.8,1,0,16.5,4074,3395
9719,56,0,42,0,0,15,57,0,0,5.2,5.1,5.2,5.1,1,0,3.0,145,121
9720,1010,213,224,111,212,75,758,77,0,5.0,6.1,5.0,6.1,2,0,11.0,8293,6911
9721,73,0,0,67,0,10,39,38,0,11.1,10.5,13.4,12.7,1,0,6.0,1857,1547
