recordnumber,projectname,cat2,forg,center,year,mode,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,act_effort
39,hst,simulation,g,2,1982,embedded,1.15,1.4,1.0,1.0,1.65,0.7,1.0,1.15,0.7,1.0,1.0,0.5,1.15,1.15,1.0,352,420
7,de,operatingsystem,f,6,1985,semidetached,1.0,1.15,0.7,1.65,1.0,1.15,1.15,1.4,1.0,1.4,1.15,0.5,1.4,1.15,0.7,79,38
50,gal,application_ground,g,6,1979,semidetached,1.15,0.7,1.0,1.15,1.0,1.15,1.15,1.0,1.4,1.0,1.0,1.15,0.5,1.4,0.7,113,648
45,hst,operatingsystem,f,5,1971,embedded,1.4,1.4,1.0,1.0,1.65,1.15,1.0,1.4,1.0,1.15,1.15,0.7,1.15,0.7,0.7,980,420
4,erb,monitor_control,g,6,1985,semidetached,1.15,0.7,0.7,1.0,1.15,1.15,0.7,1.4,1.4,1.0,0.7,1.15,1.4,1.4,1.15,271,2400
57,X,utility,f,5,1985,semidetached,1.15,1.0,0.7,1.0,1.4,1.0,0.7,1.0,1.0,1.15,0.5,0.5,1.0,0.7,0.7,55,600
100,Y,Avionics,f,6,1976,organic,0.7,1.0,1.15,1.15,1.65,1.0,1.4,1.4,1.15,1.15,1.15,0.5,1.15,1.0,1.15,65,756
80,hst,operatingsystem,g,2,1980,organic,1.15,1.4,1.0,1.65,1.4,1.15,1.15,1.4,1.15,1.4,0.7,0.5,0.7,1.0,0.7,219,756
58,erb,application_ground,g,3,1978,semidetached,0.7,1.15,1.0,1.15,1.4,1.0,1.15,1.4,1.4,1.15,1.0,0.7,1.4,1.0,0.7,53,36
28,spl,operatingsystem,g,3,1982,semidetached,0.7,1.15,1.4,1.15,1.0,1.15,1.15,1.4,1.4,1.15,1.15,1.0,1.0,0.5,1.0,980,8211
89,slp,operatingsystem,g,2,1975,organic,1.15,1.0,1.65,1.65,1.0,1.15,1.15,1.0,1.15,1.0,0.7,1.0,0.5,0.7,0.7,104,114
78,erb,datacapture,g,1,1975,semidetached,0.7,1.0,0.7,1.4,1.0,1.0,1.0,1.15,1.4,1.4,0.7,0.5,1.4,1.15,0.7,32,70
68,hst,launchprocessing,f,1,1976,semidetached,1.4,1.15,1.0,1.4,1.15,1.15,1.0,1.15,1.0,1.4,1.15,0.5,1.15,0.5,1.0,38,2120
45,de,simulation,f,2,1974,organic,1.0,0.7,1.0,1.15,1.0,0.7,1.15,1.4,0.7,1.4,0.5,1.15,1.4,1.0,1.15,65,2120
16,erb,datacapture,g,1,1986,organic,0.7,0.7,1.0,1.4,1.65,0.7,1.4,1.15,1.4,1.0,1.0,1.0,0.5,1.0,1.0,725,72
81,slp,communications,g,3,1978,embedded,1.4,0.7,0.7,1.4,1.65,1.15,1.4,1.0,0.7,1.4,1.0,0.5,1.4,0.7,0.7,101,300
40,de,application_ground,f,2,1974,semidetached,0.7,1.4,0.7,1.4,1.4,1.0,1.0,1.0,1.4,1.4,1.15,1.15,1.15,0.7,0.7,62,150
3,Y,avionicsmonitoring,f,1,1979,embedded,1.0,0.7,0.7,1.4,1.65,1.15,1.4,1.15,1.15,1.4,0.5,1.15,1.4,0.5,0.7,355,432
9,X,utility,g,1,1977,semidetached,1.4,1.4,1.0,1.15,1.15,1.15,0.7,1.15,1.15,1.4,0.7,0.5,0.7,1.0,1.0,104,16459
79,X,utility,f,3,1983,semidetached,1.15,1.0,0.7,1.4,1.65,0.7,0.7,1.0,1.4,1.4,0.5,1.0,0.5,1.15,1.0,3,48
52,gal,realdataprocessing,g,6,1977,organic,1.4,1.0,0.7,1.0,1.4,1.15,1.15,1.15,1.4,1.15,0.5,0.5,1.4,0.5,1.0,165,648
75,slp,monitor_control,f,5,1975,organic,0.7,1.4,1.65,1.15,1.4,0.7,1.4,1.0,1.0,1.4,0.5,0.7,0.7,1.0,1.0,355,41782
56,X,batchdataprocessing,g,5,1987,embedded,0.7,1.4,1.4,1.15,1.0,1.0,1.4,1.4,0.7,1.4,0.7,0.5,0.5,1.4,1.0,85,3528
94,Y,application_ground,g,6,1985,semidetached,1.4,1.4,1.4,1.15,1.15,1.0,1.15,1.4,1.4,1.15,1.0,0.7,0.5,0.5,1.15,34,400
41,slp,batchdataprocessing,g,1,1978,semidetached,1.4,0.7,1.15,1.0,1.4,1.0,0.7,1.15,0.7,1.0,0.5,0.5,1.0,1.4,1.15,165,239
13,hst,datacapture,f,2,1974,organic,1.15,1.0,0.7,1.15,1.0,1.0,0.7,1.0,0.7,1.0,0.7,1.0,0.5,1.0,1.0,326,756
22,X,avionicsmonitoring,g,5,1980,embedded,1.4,0.7,1.4,1.65,1.4,1.15,1.15,1.15,0.7,1.15,1.15,0.5,1.0,0.5,1.0,666,3528
49,Y,application_ground,g,1,1980,organic,0.7,1.0,1.65,1.4,1.4,1.0,1.4,1.0,1.15,1.0,0.7,1.0,0.7,1.4,1.0,475,72
80,spl,utility,f,3,1975,organic,0.7,1.15,1.65,1.15,1.15,1.15,1.4,1.0,0.7,1.0,0.7,1.15,1.15,1.15,0.7,53,72
79,slp,datacapture,g,3,1986,semidetached,1.0,1.4,1.4,1.15,1.15,1.15,1.0,1.0,1.0,1.15,0.5,0.7,0.7,1.15,0.7,151,1248
56,de,operatingsystem,f,2,1985,embedded,1.4,1.15,1.0,1.15,1.4,1.0,0.7,1.4,1.0,1.15,0.7,0.7,0.5,1.0,1.0,75,108
99,gal,communications,g,1,1980,semidetached,1.4,1.0,1.4,1.65,1.4,1.0,1.4,1.0,1.4,1.15,1.15,0.5,0.5,1.0,0.7,16,12
97,erb,application_ground,f,5,1975,semidetached,1.15,1.15,1.15,1.4,1.0,1.15,1.15,1.15,1.15,1.15,1.0,1.15,0.5,0.5,1.15,20,60
13,Y,missionplanning,f,1,1976,embedded,0.7,1.4,1.15,1.65,1.15,0.7,1.15,1.0,0.7,1.4,1.0,0.5,1.4,1.15,1.15,315,16459
74,erb,missionplanning,f,5,1980,embedded,1.15,1.4,1.15,1.65,1.0,0.7,0.7,1.15,1.15,1.0,0.5,1.0,0.7,1.0,1.15,10,170
30,X,avionicsmonitoring,f,5,1986,organic,1.4,0.7,1.65,1.0,1.0,1.15,1.15,1.4,0.7,1.15,1.0,1.0,1.15,1.4,1.15,475,2120
31,slp,datacapture,g,6,1983,organic,1.0,1.0,1.4,1.65,1.0,1.0,1.15,1.15,1.15,1.15,1.15,0.7,1.15,0.5,1.15,154,50
61,Y,launchprocessing,g,2,1975,embedded,1.0,0.7,1.4,1.0,1.15,1.0,1.15,1.0,0.7,1.4,0.5,1.0,0.7,1.0,0.7,154,324
15,hst,simulation,g,6,1986,embedded,1.15,1.4,1.15,1.4,1.15,1.15,1.15,1.15,1.15,1.0,1.15,1.15,1.4,0.7,1.15,32,480
6,X,communications,g,2,1983,organic,0.7,1.0,1.15,1.0,1.65,0.7,1.4,1.4,1.15,1.0,0.7,1.15,1.15,1.15,0.7,77,1368
70,hst,Avionics,g,5,1975,semidetached,1.15,1.15,1.0,1.65,1.65,0.7,1.0,1.0,1.4,1.15,1.15,0.7,0.7,1.4,1.0,15,312
36,hst,avionicsmonitoring,g,1,1978,embedded,1.4,1.15,0.7,1.0,1.4,1.0,1.15,1.4,0.7,1.4,0.7,0.5,1.0,1.4,1.0,2821,370
56,erb,operatingsystem,g,3,1978,embedded,1.15,1.0,1.0,1.4,1.15,0.7,1.4,1.4,1.4,1.4,1.15,1.15,1.0,0.7,1.0,20,409
2,erb,operatingsystem,g,6,1985,embedded,1.4,0.7,1.15,1.4,1.65,0.7,1.15,1.0,0.7,1.4,0.7,0.7,1.15,0.7,0.7,53,1181
66,spl,avionicsmonitoring,f,1,1980,semidetached,1.15,1.15,1.15,1.0,1.65,0.7,1.4,1.15,1.0,1.15,1.15,1.0,1.15,0.7,1.15,14,720
68,slp,realdataprocessing,g,6,1975,embedded,1.0,1.4,0.7,1.4,1.15,1.15,1.4,1.0,1.0,1.4,1.0,0.7,0.5,0.7,1.0,111,108
38,de,missionplanning,g,3,1983,organic,1.15,1.0,1.0,1.15,1.15,0.7,1.0,1.4,0.7,1.4,1.0,0.7,1.4,1.0,1.15,113,409
26,slp,Avionics,g,1,1976,organic,1.15,1.0,1.0,1.15,1.65,0.7,1.4,1.15,0.7,1.4,0.5,1.15,0.5,1.4,1.15,90,84
52,slp,operatingsystem,g,3,1985,organic,1.0,1.0,1.0,1.0,1.0,1.15,0.7,1.4,0.7,1.15,1.15,1.0,1.0,1.0,1.15,60,458
41,erb,realdataprocessing,f,2,1977,semidetached,0.7,1.0,1.65,1.4,1.0,0.7,1.15,1.4,0.7,1.15,1.15,0.7,1.0,0.5,1.0,190,1200
3,Y,utility,f,5,1979,semidetached,0.7,0.7,1.0,1.0,1.0,1.0,0.7,1.15,1.15,1.4,0.7,1.15,1.0,1.4,0.7,2821,48
16,de,batchdataprocessing,g,5,1971,semidetached,1.0,1.15,1.65,1.15,1.0,1.15,1.15,1.0,1.0,1.15,1.0,1.15,0.5,0.5,1.0,70,192
57,hst,datacapture,g,6,1976,semidetached,1.0,0.7,1.4,1.65,1.15,1.0,1.15,1.15,1.4,1.4,1.0,1.0,0.5,1.4,1.15,980,2460
72,erb,application_ground,f,3,1975,semidetached,1.15,1.15,1.65,1.4,1.65,0.7,1.4,1.15,1.0,1.0,1.0,1.15,1.15,0.5,1.15,32,300
9,erb,communications,g,6,1974,organic,1.15,0.7,1.4,1.65,1.0,1.0,1.15,1.4,1.0,1.0,1.0,1.0,1.0,0.7,1.0,111,192
22,erb,realdataprocessing,g,6,1985,embedded,1.4,1.4,0.7,1.65,1.15,1.0,0.7,1.0,0.7,1.4,0.5,1.0,1.0,1.4,0.7,55,599
5,spl,batchdataprocessing,f,1,1983,organic,1.4,1.4,1.65,1.0,1.0,0.7,1.15,1.4,1.15,1.0,1.0,1.15,1.4,1.0,0.7,8,5714
75,hst,operatingsystem,g,5,1974,embedded,1.4,1.4,1.15,1.4,1.4,0.7,1.4,1.4,1.15,1.4,1.0,0.5,1.4,0.7,1.15,259,38
56,X,simulation,g,6,1983,semidetached,1.15,1.15,1.0,1.4,1.15,1.0,0.7,1.15,1.0,1.15,0.5,1.15,1.0,1.15,1.15,190,19245
22,X,operatingsystem,f,2,1984,semidetached,1.15,1.15,1.15,1.65,1.15,0.7,1.15,1.15,1.15,1.4,0.5,1.15,0.7,0.5,0.7,128,162
23,de,avionicsmonitoring,g,2,1975,semidetached,1.4,1.0,1.15,1.65,1.4,1.0,1.15,1.15,1.15,1.4,0.7,0.7,0.7,1.4,1.0,295,2120
50,slp,Avionics,g,2,1980,organic,1.4,0.7,1.65,1.4,1.4,1.0,0.7,1.4,0.7,1.15,0.5,1.0,1.15,0.7,1.15,77,8211
26,gal,utility,g,6,1976,embedded,0.7,1.0,1.65,1.65,1.65,1.0,0.7,1.15,1.0,1.4,0.7,1.0,0.5,1.4,0.7,100,756
62,Y,science,f,6,1979,organic,1.15,1.15,1.0,1.15,1.0,0.7,1.4,1.4,1.4,1.4,0.5,1.15,1.15,1.15,1.15,100,2460
27,de,missionplanning,g,6,1974,embedded,1.0,1.0,0.7,1.4,1.65,1.0,1.4,1.15,1.0,1.4,0.7,1.0,1.0,0.7,1.0,101,155
35,Y,simulation,g,2,1986,organic,0.7,0.7,1.4,1.65,1.4,0.7,1.15,1.15,1.0,1.0,0.7,0.5,1.4,0.5,1.0,40,1200
15,erb,avionicsmonitoring,f,5,1986,semidetached,1.15,1.0,0.7,1.65,1.15,1.0,0.7,1.4,1.15,1.15,1.0,1.15,0.7,1.0,1.15,100,24
7,gal,avionicsmonitoring,g,5,1982,organic,1.4,1.0,1.65,1.4,1.15,1.15,1.0,1.4,1.0,1.4,0.5,1.0,0.7,0.7,1.0,20,720
73,erb,simulation,f,3,1984,embedded,1.4,1.15,1.4,1.15,1.0,1.15,1.4,1.15,1.4,1.15,0.5,0.5,1.0,1.0,1.0,16,360
41,Y,application_ground,f,2,1982,embedded,1.0,1.15,1.65,1.0,1.4,0.7,1.4,1.0,0.7,1.15,1.15,0.5,1.0,1.4,1.15,165,1350
5,de,avionicsmonitoring,f,3,1978,embedded,1.15,1.15,1.4,1.15,1.65,1.0,1.4,1.15,1.4,1.15,0.5,1.0,0.7,1.4,1.15,32,636
33,slp,science,g,2,1980,semidetached,1.4,1.0,1.4,1.65,1.15,1.15,0.7,1.4,0.7,1.0,1.15,1.15,0.7,1.0,0.7,35,108
46,X,utility,g,1,1977,semidetached,0.7,1.0,1.0,1.4,1.15,0.7,1.4,1.4,1.0,1.15,0.7,0.7,1.0,1.0,1.0,82,703
37,erb,science,f,5,1977,semidetached,0.7,0.7,1.15,1.65,1.4,1.0,1.4,1.15,1.15,1.15,1.0,0.7,1.0,0.7,1.15,315,16459
60,spl,utility,f,3,1975,embedded,1.0,0.7,1.65,1.65,1.15,0.7,1.15,1.0,0.7,1.4,1.15,1.0,1.15,0.7,1.0,9,170
47,gal,batchdataprocessing,g,2,1984,embedded,0.7,0.7,0.7,1.15,1.4,0.7,1.4,1.15,1.4,1.15,1.15,1.15,1.0,0.7,1.0,97,1350
61,hst,simulation,f,3,1974,embedded,1.4,0.7,1.4,1.15,1.4,1.15,1.4,1.15,1.4,1.0,0.7,0.7,0.7,1.4,0.7,14,648
27,slp,utility,g,3,1974,organic,1.4,1.15,1.15,1.4,1.65,1.0,1.0,1.4,1.15,1.4,0.5,1.15,0.7,1.15,1.0,55,1368
72,spl,launchprocessing,g,1,1976,semidetached,1.15,1.15,1.15,1.4,1.4,0.7,0.7,1.15,1.15,1.15,0.5,1.0,1.15,1.4,0.7,162,458
42,gal,avionicsmonitoring,f,1,1984,embedded,0.7,1.4,1.0,1.15,1.65,0.7,1.0,1.15,1.0,1.0,0.5,0.5,1.15,0.7,0.7,82,90
98,Y,launchprocessing,g,6,1984,organic,0.7,1.15,1.4,1.0,1.0,1.15,1.15,1.0,0.7,1.4,0.7,1.0,0.7,0.7,0.7,32,1200
74,X,batchdataprocessing,f,5,1980,semidetached,0.7,0.7,0.7,1.0,1.4,0.7,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.4,1.15,97,2120
55,gal,utility,f,5,1971,semidetached,1.0,0.7,1.4,1.15,1.65,0.7,0.7,1.4,0.7,1.0,1.15,0.5,0.5,0.5,0.7,352,72
51,erb,Avionics,g,3,1983,organic,1.4,0.7,1.15,1.65,1.15,1.0,1.15,1.0,1.0,1.15,1.0,1.15,1.4,0.7,0.7,2821,108
65,X,Avionics,f,2,1984,organic,1.0,0.7,1.15,1.0,1.0,0.7,1.0,1.4,1.15,1.0,1.0,1.0,1.15,0.7,1.0,100,17725
6,Y,batchdataprocessing,g,5,1979,organic,1.0,1.4,1.15,1.65,1.15,1.15,1.0,1.0,1.0,1.15,0.5,0.5,0.5,1.4,1.15,41,430
28,erb,simulation,g,3,1980,organic,1.4,0.7,1.15,1.0,1.15,1.15,1.15,1.4,1.15,1.4,0.7,1.15,0.7,1.0,1.15,104,41782
42,Y,batchdataprocessing,g,6,1979,embedded,0.7,0.7,1.4,1.15,1.15,1.15,0.7,1.0,1.0,1.15,1.0,0.5,1.4,1.4,1.0,14,430
99,hst,Avionics,g,1,1977,semidetached,0.7,1.4,0.7,1.15,1.4,0.7,0.7,1.15,0.7,1.15,0.5,0.7,0.5,1.15,1.0,21,400
70,slp,application_ground,f,3,1975,embedded,1.0,1.15,1.65,1.4,1.4,1.0,1.15,1.0,1.15,1.4,1.15,0.7,1.4,0.7,1.15,154,192
9,X,science,f,5,1986,organic,1.4,0.7,1.4,1.4,1.0,1.15,0.7,1.4,1.4,1.0,0.7,0.7,0.7,1.4,1.0,326,300
59,X,simulation,f,2,1978,organic,1.4,1.15,1.0,1.0,1.0,1.0,0.7,1.4,1.15,1.0,1.15,1.0,0.7,0.5,1.0,77,2400
64,de,communications,g,3,1987,organic,0.7,1.4,1.4,1.4,1.0,1.0,0.7,1.0,1.0,1.15,1.15,0.7,0.7,1.0,1.0,15,170
56,X,datacapture,g,2,1976,semidetached,0.7,1.4,1.0,1.65,1.4,1.15,1.0,1.4,1.0,1.4,0.5,1.15,1.15,1.0,1.0,980,2460
54,Y,application_ground,g,3,1984,organic,1.15,1.0,1.15,1.4,1.0,1.0,1.15,1.0,0.7,1.15,1.0,1.0,0.5,0.5,1.0,339,38
66,erb,datacapture,f,1,1982,semidetached,1.0,1.4,1.15,1.4,1.65,1.15,1.15,1.0,1.0,1.15,0.7,1.15,1.0,1.0,0.7,151,324
67,spl,science,g,3,1982,organic,1.15,1.4,0.7,1.15,1.4,1.0,1.4,1.4,1.15,1.0,0.5,1.15,0.5,0.5,1.0,2821,70
1,X,avionicsmonitoring,g,3,1976,embedded,0.7,1.15,1.65,1.4,1.65,1.0,1.0,1.15,1.15,1.15,1.15,0.5,1.4,1.0,1.0,227,750
81,de,batchdataprocessing,g,5,1979,organic,1.0,0.7,1.0,1.0,1.0,1.15,0.7,1.15,0.7,1.15,1.15,1.15,0.5,1.0,0.7,70,636
77,spl,science,f,5,1986,semidetached,1.0,1.0,1.65,1.4,1.4,1.0,1.4,1.0,1.0,1.4,0.7,1.0,1.0,0.5,0.7,315,18
10,X,avionicsmonitoring,g,3,1975,organic,1.4,1.15,1.0,1.65,1.15,1.0,1.15,1.15,1.0,1.15,0.7,0.5,1.4,0.5,1.0,315,107
101,slp,utility,g,6,1982,semidetached,1.0,1.0,1.15,1.65,1.4,0.7,0.7,1.4,1.4,1.15,1.15,1.15,0.7,0.5,1.15,3,480
54,slp,batchdataprocessing,f,5,1974,semidetached,1.15,1.0,0.7,1.0,1.0,0.7,0.7,1.4,0.7,1.0,1.0,1.0,1.0,1.15,1.0,190,97
101,Y,monitor_control,g,5,1987,semidetached,1.0,1.0,1.15,1.65,1.4,1.0,1.15,1.0,0.7,1.15,1.0,1.0,0.7,1.15,1.0,302,215
13,de,launchprocessing,f,3,1975,embedded,1.4,1.0,1.65,1.4,1.65,1.0,1.4,1.15,1.15,1.4,1.0,1.15,0.7,0.7,1.15,34,97
72,hst,launchprocessing,f,3,1974,embedded,1.0,1.4,1.65,1.15,1.15,1.0,1.15,1.4,1.15,1.4,1.15,1.15,1.15,0.5,0.7,85,1181
80,X,application_ground,g,1,1971,embedded,1.0,1.0,1.15,1.65,1.4,1.15,0.7,1.0,1.15,1.4,1.0,0.5,0.7,1.15,1.15,101,72
21,gal,datacapture,g,3,1974,embedded,1.0,1.0,1.0,1.65,1.65,0.7,1.0,1.15,0.7,1.4,0.7,0.5,1.0,1.4,1.15,326,636
76,gal,missionplanning,g,5,1974,semidetached,1.0,0.7,1.65,1.0,1.65,1.0,0.7,1.15,1.15,1.15,1.15,0.5,0.5,0.5,1.0,97,430
20,de,operatingsystem,f,2,1979,organic,1.0,0.7,1.0,1.65,1.4,1.15,1.15,1.15,1.4,1.4,0.5,0.5,1.4,1.15,1.15,16,162
70,X,simulation,g,1,1977,embedded,1.15,1.15,1.0,1.4,1.0,1.15,1.15,1.4,1.0,1.15,1.0,0.7,1.4,0.5,1.0,98,8211
19,spl,operatingsystem,f,5,1975,embedded,0.7,1.15,1.15,1.4,1.65,1.15,1.4,1.4,0.7,1.15,1.15,1.0,0.7,0.7,0.7,113,756
84,hst,batchdataprocessing,f,3,1971,embedded,0.7,1.15,0.7,1.0,1.15,1.0,1.4,1.4,0.7,1.4,1.0,0.7,1.15,1.4,1.15,326,312
42,slp,avionicsmonitoring,g,1,1974,semidetached,1.4,1.4,1.4,1.15,1.0,1.15,0.7,1.4,1.15,1.15,1.15,1.15,0.7,1.0,0.7,55,162
97,de,utility,f,3,1974,organic,1.15,1.0,1.65,1.4,1.4,1.15,1.15,1.15,1.0,1.15,0.5,1.0,0.5,0.5,1.0,165,278
26,Y,Avionics,g,3,1980,embedded,1.4,1.15,0.7,1.4,1.0,0.7,1.15,1.0,1.15,1.15,0.7,0.7,1.0,0.5,1.15,65,720
51,hst,monitor_control,g,6,1975,semidetached,1.4,1.0,1.0,1.15,1.0,1.15,1.15,1.15,1.0,1.4,1.15,0.7,0.5,1.4,0.7,14,215
5,hst,application_ground,g,3,1971,organic,1.4,1.0,1.15,1.4,1.65,1.0,1.15,1.4,1.0,1.15,1.15,0.5,1.0,0.7,0.7,352,42
64,spl,simulation,g,1,1971,organic,1.0,0.7,0.7,1.0,1.15,1.0,1.0,1.0,1.0,1.0,1.15,1.15,1.4,1.0,0.7,41,90
35,slp,utility,f,6,1984,embedded,1.15,0.7,1.4,1.0,1.0,1.0,1.0,1.15,1.4,1.0,1.0,1.0,1.0,1.15,1.15,165,1248
81,slp,communications,f,2,1971,semidetached,0.7,1.15,1.15,1.65,1.65,1.15,1.4,1.15,1.15,1.0,1.0,0.7,1.0,1.0,0.7,246,5714
77,spl,launchprocessing,g,6,1986,semidetached,1.0,0.7,1.0,1.15,1.15,0.7,1.4,1.0,1.4,1.4,1.0,0.5,1.0,0.7,1.15,21,420
69,spl,application_ground,f,3,1978,organic,1.4,1.4,1.4,1.4,1.4,0.7,0.7,1.4,1.0,1.0,0.7,1.15,1.4,1.0,1.0,326,2400
84,Y,science,g,2,1975,organic,0.7,1.4,1.4,1.65,1.4,1.15,0.7,1.15,0.7,1.15,0.7,1.0,1.4,1.15,0.7,162,600
74,Y,operatingsystem,g,3,1977,organic,1.0,1.0,1.65,1.15,1.4,1.0,1.15,1.0,1.15,1.15,0.5,1.0,0.5,1.15,1.0,38,370
11,Y,science,g,2,1983,embedded,1.4,1.15,1.4,1.15,1.0,0.7,1.15,1.15,1.0,1.4,0.7,1.0,0.7,1.0,1.0,485,82
74,gal,realdataprocessing,f,2,1980,semidetached,0.7,1.4,1.15,1.0,1.15,1.0,1.15,1.0,1.15,1.4,1.15,0.5,1.0,0.5,1.0,233,444
3,spl,utility,g,3,1975,embedded,1.0,1.0,0.7,1.0,1.65,1.15,1.15,1.4,1.0,1.4,0.7,1.15,1.15,0.7,1.0,104,400
4,spl,application_ground,g,1,1982,organic,1.4,1.4,1.4,1.65,1.0,1.0,1.4,1.4,0.7,1.4,0.7,0.5,1.0,0.5,0.7,197,278
7,X,simulation,g,1,1979,organic,1.4,1.0,1.15,1.65,1.4,0.7,1.15,1.0,1.0,1.4,0.5,0.5,0.7,0.5,0.7,219,16459
77,slp,monitor_control,f,1,1974,organic,0.7,0.7,1.15,1.4,1.15,0.7,1.0,1.15,1.0,1.4,0.5,1.15,1.4,0.5,0.7,113,170
55,Y,missionplanning,g,1,1985,organic,0.7,1.0,0.7,1.0,1.15,1.15,1.4,1.4,0.7,1.15,1.15,1.0,0.5,1.0,0.7,980,18
10,hst,avionicsmonitoring,f,2,1979,organic,1.4,0.7,1.0,1.65,1.4,1.0,1.15,1.15,0.7,1.15,0.5,0.5,1.4,1.15,0.7,233,41782
33,Y,application_ground,g,1,1971,semidetached,0.7,1.4,1.4,1.15,1.4,0.7,1.0,1.15,1.15,1.4,0.5,1.15,1.0,1.15,1.15,60,90
94,X,datacapture,g,1,1974,organic,1.4,0.7,1.15,1.65,1.4,1.15,1.0,1.15,1.0,1.4,0.5,0.5,1.4,1.15,1.0,144,444
13,slp,utility,g,3,1985,embedded,1.15,1.15,1.4,1.4,1.0,1.15,1.4,1.15,1.0,1.15,0.7,1.15,0.7,0.7,1.0,150,2400
8,erb,monitor_control,g,5,1978,embedded,1.0,1.0,1.15,1.4,1.65,0.7,0.7,1.0,1.0,1.15,1.15,1.15,1.15,0.7,0.7,980,1176
89,slp,application_ground,g,5,1977,semidetached,0.7,0.7,1.15,1.15,1.0,1.15,1.4,1.0,1.0,1.4,0.5,1.0,1.4,0.5,1.0,53,409
18,spl,monitor_control,f,3,1975,embedded,0.7,1.0,1.0,1.65,1.15,1.0,1.4,1.4,1.15,1.15,0.7,1.15,0.7,1.15,1.15,82,48
67,erb,application_ground,g,6,1986,organic,1.4,1.4,1.4,1.65,1.15,1.0,1.0,1.0,1.0,1.4,0.5,1.0,0.5,1.15,1.0,1779,360
100,gal,Avionics,g,2,1975,organic,1.15,1.15,1.15,1.15,1.4,0.7,1.15,1.0,1.15,1.0,1.0,1.0,0.7,1.4,0.7,60,576
69,X,application_ground,g,1,1982,embedded,1.4,1.0,0.7,1.4,1.0,0.7,1.4,1.4,1.15,1.15,0.5,1.15,1.0,0.7,0.7,666,8211
35,hst,operatingsystem,g,5,1975,embedded,0.7,1.4,1.4,1.15,1.0,1.15,1.0,1.0,0.7,1.0,0.7,1.15,1.0,1.15,1.0,326,60
20,X,utility,f,2,1986,semidetached,0.7,1.15,1.4,1.4,1.0,1.0,0.7,1.0,1.4,1.4,1.0,1.15,0.7,0.7,1.15,190,16459
76,gal,operatingsystem,g,5,1978,embedded,0.7,0.7,1.65,1.4,1.0,1.15,0.7,1.0,1.4,1.4,0.7,0.5,1.0,0.5,0.7,32,70
65,Y,realdataprocessing,g,1,1982,organic,1.4,1.4,1.0,1.0,1.15,1.0,0.7,1.15,1.4,1.0,1.0,1.0,0.5,1.4,1.15,6,41782
22,de,operatingsystem,g,5,1977,semidetached,1.4,1.4,1.4,1.65,1.4,1.15,0.7,1.0,0.7,1.0,0.5,1.15,0.7,1.4,1.15,101,756
13,spl,datacapture,f,5,1977,organic,0.7,0.7,1.4,1.65,1.4,1.15,1.0,1.15,1.0,1.4,1.15,0.7,0.7,1.4,1.15,97,324
35,spl,realdataprocessing,g,5,1975,embedded,1.15,0.7,1.15,1.15,1.65,1.0,1.4,1.4,0.7,1.0,0.7,1.15,1.4,1.0,1.15,240,1176
69,slp,operatingsystem,f,5,1974,embedded,1.0,1.0,1.4,1.0,1.4,1.15,1.0,1.4,1.4,1.15,1.15,0.5,0.5,0.7,0.7,14,17725
76,Y,operatingsystem,f,6,1986,embedded,1.0,1.15,1.0,1.4,1.65,0.7,1.15,1.4,1.15,1.15,1.15,1.15,1.15,0.7,1.15,150,400
22,erb,batchdataprocessing,f,5,1974,semidetached,1.4,1.0,1.65,1.4,1.4,0.7,1.0,1.4,0.7,1.0,1.0,1.15,1.0,1.0,0.7,165,3528
42,Y,missionplanning,f,1,1982,semidetached,1.0,1.4,0.7,1.65,1.0,1.0,0.7,1.4,0.7,1.4,1.15,1.15,1.15,0.7,1.0,114,162
57,erb,avionicsmonitoring,f,6,1971,embedded,1.4,1.0,1.0,1.65,1.0,1.15,0.7,1.4,1.4,1.0,0.5,0.7,1.0,0.7,1.0,197,70
36,X,science,g,2,1984,semidetached,0.7,1.4,1.0,1.15,1.65,1.0,1.0,1.4,1.0,1.0,1.0,0.7,0.5,0.5,0.7,85,430
6,spl,launchprocessing,f,1,1971,organic,1.4,1.15,1.0,1.4,1.15,1.15,1.4,1.15,1.15,1.0,1.15,1.15,0.5,1.15,1.15,16,192
30,spl,realdataprocessing,f,3,1977,embedded,1.4,1.0,0.7,1.0,1.65,1.15,1.15,1.0,0.7,1.15,0.5,1.15,1.4,1.4,0.7,13,636
33,X,realdataprocessing,f,3,1977,organic,0.7,1.0,1.0,1.0,1.4,0.7,0.7,1.15,1.4,1.0,0.7,0.5,1.0,1.4,1.15,240,278
73,spl,launchprocessing,g,1,1983,semidetached,0.7,1.4,1.4,1.4,1.65,1.15,0.7,1.0,1.15,1.4,1.15,0.7,0.7,0.5,1.15,197,239
57,de,operatingsystem,g,3,1987,embedded,0.7,1.0,1.65,1.0,1.0,1.15,0.7,1.15,1.0,1.4,0.7,0.7,0.5,1.4,1.0,423,400
16,hst,launchprocessing,g,3,1978,organic,0.7,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.4,1.15,1.0,0.7,1.0,1.4,0.7,70,300
